Datetime,Close,High,Low,Open,Volume
2025-03-21 12:00:00,84029.3046875,84048.7890625,84007.71875,84007.71875,0
2025-03-21 12:05:00,84133.8359375,84133.8359375,84059.4921875,84059.4921875,0
2025-03-21 12:10:00,84169.125,84186.5390625,84169.125,84186.5390625,26773504
2025-03-21 12:15:00,84172.5625,84172.5625,84127.828125,84171.3828125,0
2025-03-21 12:20:00,84258.8203125,84258.8203125,84212.546875,84212.546875,0
2025-03-21 12:25:00,84273.2109375,84273.2109375,84246.4140625,84267.984375,0
2025-03-21 12:30:00,84125.2265625,84225.015625,84125.2265625,84225.015625,63762432
2025-03-21 12:35:00,83883.7109375,84128.7265625,83883.7109375,84121.1015625,0
2025-03-21 12:40:00,83702.265625,83876.625,83702.265625,83876.625,281092096
2025-03-21 12:45:00,83835.0234375,83835.0234375,83748.671875,83748.671875,109608960
2025-03-21 12:50:00,83740.4375,83851.4921875,83740.4375,83851.4921875,0
2025-03-21 12:55:00,83387.71875,83611.21875,83387.71875,83611.21875,0
2025-03-21 13:00:00,83428.2109375,83470.65625,83428.2109375,83447.1328125,365182976
2025-03-21 13:05:00,83519.046875,83522.171875,83474.59375,83474.59375,30658560
2025-03-21 13:10:00,83610.03125,83610.03125,83539.4921875,83539.4921875,47788032
2025-03-21 13:15:00,83690.390625,83690.390625,83609.5703125,83609.5703125,41564160
2025-03-21 13:20:00,83683.828125,83710.4609375,83683.828125,83710.4609375,91875328
2025-03-21 13:25:00,83643.015625,83643.015625,83535.703125,83539.3203125,52475904
2025-03-21 13:30:00,83494.7421875,83818.890625,83494.7421875,83639.3984375,0
2025-03-21 13:35:00,83223.2265625,83378.28125,83189.5234375,83378.28125,267773952
2025-03-21 13:40:00,83653.6328125,83653.6328125,83282.8046875,83282.8046875,0
2025-03-21 13:45:00,83854.0625,83880.78125,83709.3828125,83709.3828125,469776384
2025-03-21 13:50:00,83856.4140625,83912.875,83808.0859375,83808.0859375,48289792
2025-03-21 13:55:00,83999.9453125,83999.9453125,83911.828125,83988.5390625,60037120
2025-03-21 14:00:00,83797.59375,83841.1015625,83777.0859375,83841.1015625,0
2025-03-21 14:05:00,83686.015625,83686.015625,83663.90625,83678.234375,0
2025-03-21 14:10:00,83765.4921875,83765.4921875,83647.5,83647.5,0
2025-03-21 14:15:00,83913.1328125,83913.1328125,83684.109375,83731.8984375,0
2025-03-21 14:20:00,84108.984375,84162.9140625,83902.4140625,83902.4140625,0
2025-03-21 14:25:00,84103.078125,84152.4296875,84103.078125,84122.3984375,230293504
2025-03-21 14:30:00,84165.28125,84165.28125,84031.8515625,84053.2890625,0
2025-03-21 14:35:00,84012.265625,84155.15625,84012.265625,84155.15625,53362688
2025-03-21 14:40:00,84018.5390625,84018.5390625,83947.5859375,83947.5859375,2033664
2025-03-21 14:45:00,84057.734375,84057.734375,84036.265625,84036.265625,0
2025-03-21 14:50:00,83998.6171875,84093.515625,83905.9765625,84093.515625,0
2025-03-21 14:55:00,84093.96875,84135.2109375,84093.96875,84135.2109375,94103552
2025-03-21 15:00:00,84118.2421875,84213.953125,84118.2421875,84213.953125,0
2025-03-21 15:05:00,84028.5546875,84057.4140625,83989.8046875,84057.4140625,0
2025-03-21 15:10:00,83888.2109375,84017.0078125,83888.2109375,84006.0234375,0
2025-03-21 15:15:00,83859.671875,83859.671875,83771.75,83792.0703125,1142908928
2025-03-21 15:20:00,83747.6484375,83770.5,83719.2421875,83770.5,0
2025-03-21 15:25:00,83771.6640625,83804.4609375,83771.6640625,83771.796875,0
2025-03-21 15:30:00,83818.09375,83859.5234375,83744.9453125,83744.9453125,0
2025-03-21 15:35:00,83737.0625,83767.4609375,83730.9375,83767.4609375,2011469824
2025-03-21 15:40:00,83563.03125,83728.484375,83563.03125,83728.484375,0
2025-03-21 15:45:00,83681.5,83694.5,83610.0390625,83610.0390625,0
2025-03-21 15:50:00,83563.734375,83699.8984375,83563.734375,83699.8984375,0
2025-03-21 15:55:00,83559.28125,83610.9375,83546.0546875,83603.1328125,0
2025-03-21 16:00:00,83407.515625,83541.1953125,83407.515625,83541.1953125,0
2025-03-21 16:05:00,83572.53125,83572.53125,83360.9140625,83360.9140625,0
2025-03-21 16:10:00,83762.0078125,83762.0078125,83599.4453125,83599.4453125,0
2025-03-21 16:15:00,83724.7734375,83724.7734375,83638.4375,83712.3203125,168505344
2025-03-21 16:20:00,83906.9375,83906.9375,83734.4140625,83734.4140625,0
2025-03-21 16:25:00,83938.78125,83968.8046875,83898.6015625,83968.8046875,0
2025-03-21 16:30:00,83980.3359375,84025.796875,83919.1015625,83919.1015625,0
2025-03-21 16:35:00,83848.9453125,83942.5390625,83848.9453125,83942.5390625,0
2025-03-21 16:40:00,83791.8046875,83864.21875,83791.8046875,83833.15625,106387456
2025-03-21 16:45:00,83972.7109375,83972.7109375,83798.9140625,83798.9140625,0
2025-03-21 16:50:00,83950.5390625,83982.828125,83950.5390625,83982.828125,0
2025-03-21 16:55:00,84062.71875,84062.71875,83922.2578125,83922.2578125,0
2025-03-21 17:00:00,83857.9921875,84053.9921875,83857.9921875,84053.9921875,164188160
2025-03-21 17:05:00,83932.7421875,83932.7421875,83861.453125,83861.453125,0
2025-03-21 17:10:00,83891.15625,83934.5234375,83891.15625,83934.5234375,0
2025-03-21 17:15:00,83849.953125,83861.0078125,83845.7265625,83861.0078125,0
2025-03-21 17:20:00,83886.828125,83920.265625,83853.078125,83853.078125,89661440
2025-03-21 17:25:00,83762.953125,83878.359375,83726.9140625,83878.359375,0
2025-03-21 17:30:00,83721.328125,83751.0625,83721.328125,83747.0,107524096
2025-03-21 17:35:00,83868.765625,83868.765625,83807.4375,83807.4375,0
2025-03-21 17:40:00,84057.40625,84057.40625,83914.734375,83914.734375,0
2025-03-21 17:45:00,84098.7734375,84098.7734375,84039.1640625,84039.1640625,105979904
2025-03-21 17:50:00,84064.4765625,84068.0625,84056.4453125,84068.0625,0
2025-03-21 17:55:00,83973.1640625,83973.1640625,83973.1640625,83973.1640625,0
2025-03-21 18:00:00,83993.8828125,83993.8828125,83970.75,83980.6328125,39577600
2025-03-21 18:05:00,83929.8828125,84004.578125,83919.8984375,84004.578125,0
2025-03-21 18:10:00,83905.421875,83941.5625,83905.421875,83941.5625,0
2025-03-21 18:15:00,84004.9296875,84030.0234375,83904.5078125,83904.5078125,0
2025-03-21 18:20:00,83991.625,83999.859375,83990.5703125,83990.5703125,78479360
2025-03-21 18:25:00,84078.5,84078.5,84003.4765625,84003.4765625,0
2025-03-21 18:30:00,84112.734375,84114.671875,84080.8359375,84080.8359375,0
2025-03-21 18:35:00,84321.796875,84321.796875,84173.3125,84186.7734375,0
2025-03-21 18:40:00,84242.046875,84325.0,84242.046875,84325.0,160702464
2025-03-21 18:45:00,84159.8046875,84257.3984375,84159.8046875,84257.3984375,0
2025-03-21 18:50:00,84090.921875,84143.3359375,84090.921875,84143.3359375,78841856
2025-03-21 18:55:00,84111.453125,84130.0546875,84090.71875,84090.71875,29935616
2025-03-21 19:00:00,83983.21875,84065.640625,83983.21875,84065.640625,0
2025-03-21 19:05:00,83963.6640625,84001.734375,83963.6640625,84001.734375,0
2025-03-21 19:10:00,83985.8515625,83998.9609375,83954.1484375,83954.1484375,51347456
2025-03-21 19:15:00,84088.8046875,84088.8046875,84014.9296875,84014.9296875,90497024
2025-03-21 19:20:00,84071.90625,84082.59375,84053.6015625,84053.6015625,21960704
2025-03-21 19:25:00,83998.0078125,84120.0859375,83998.0078125,84120.0859375,0
2025-03-21 19:30:00,83997.1328125,83997.1328125,83983.9375,83983.9375,178411520
2025-03-21 19:35:00,83912.7578125,83978.75,83905.59375,83978.75,0
2025-03-21 19:40:00,83838.5859375,83838.5859375,83766.9921875,83766.9921875,0
2025-03-21 19:45:00,83873.71875,83873.71875,83837.2890625,83837.2890625,20631552
2025-03-21 19:50:00,83940.7265625,83957.921875,83876.828125,83876.828125,0
2025-03-21 19:55:00,83962.1796875,83962.1796875,83957.578125,83959.328125,116391936
2025-03-21 20:00:00,83845.4375,83943.96875,83845.4375,83943.96875,0
2025-03-21 20:05:00,83871.1015625,83914.5703125,83871.1015625,83885.96875,0
2025-03-21 20:10:00,83858.484375,83858.484375,83833.7890625,83833.7890625,0
2025-03-21 20:15:00,83952.390625,83952.390625,83855.2890625,83870.0,0
2025-03-21 20:20:00,83973.484375,83980.1171875,83946.6328125,83946.6328125,118239232
2025-03-21 20:25:00,84046.8046875,84046.8046875,83983.6015625,83983.6015625,0
2025-03-21 20:30:00,84064.28125,84078.6328125,84064.28125,84078.53125,0
2025-03-21 20:35:00,84056.78125,84063.625,84056.78125,84062.375,0
2025-03-21 20:40:00,84084.90625,84097.0703125,84073.59375,84097.0703125,14968832
2025-03-21 20:45:00,84075.40625,84097.515625,84060.0546875,84097.515625,0
2025-03-21 20:50:00,84124.171875,84124.171875,84088.3203125,84088.3203125,0
2025-03-21 20:55:00,84184.140625,84200.65625,84133.828125,84133.828125,0
2025-03-21 21:00:00,84181.1484375,84188.34375,84174.3359375,84188.34375,0
2025-03-21 21:05:00,84200.3203125,84200.3203125,84161.1171875,84161.1171875,0
2025-03-21 21:10:00,84248.3828125,84248.3828125,84243.6015625,84243.6015625,39487488
2025-03-21 21:15:00,84287.3828125,84296.1328125,84285.0390625,84285.0390625,23500800
2025-03-21 21:20:00,84396.890625,84396.890625,84298.15625,84298.15625,0
2025-03-21 21:25:00,84348.4609375,84359.640625,84345.3046875,84345.3046875,103923712
2025-03-21 21:30:00,84430.3671875,84430.3671875,84336.2421875,84336.2421875,0
2025-03-21 21:35:00,84462.53125,84519.140625,84459.84375,84459.84375,224233472
2025-03-21 21:40:00,84360.6171875,84436.2578125,84360.6171875,84436.2578125,0
2025-03-21 21:45:00,84345.4375,84351.9765625,84345.4375,84351.9765625,2015232
2025-03-21 21:50:00,84309.109375,84321.1484375,84284.84375,84321.1484375,46125056
2025-03-21 21:55:00,84267.171875,84296.7578125,84267.171875,84296.7578125,60647424
2025-03-21 22:00:00,84299.2734375,84303.078125,84295.953125,84303.078125,0
2025-03-21 22:05:00,84260.3671875,84305.2421875,84260.3671875,84305.2421875,0
2025-03-21 22:10:00,84246.3828125,84265.25,84246.3828125,84265.25,150304768
2025-03-21 22:15:00,84312.625,84312.625,84245.5546875,84245.5546875,0
2025-03-21 22:20:00,84261.1640625,84333.53125,84261.1640625,84333.53125,0
2025-03-21 22:25:00,84263.9140625,84270.1328125,84261.28125,84261.28125,217020416
2025-03-21 22:30:00,84184.1484375,84241.34375,84181.453125,84241.34375,0
2025-03-21 22:35:00,84121.4453125,84192.25,84121.4453125,84192.25,69396480
2025-03-21 22:40:00,84138.171875,84138.171875,84129.6484375,84129.6484375,0
2025-03-21 22:45:00,84097.9921875,84107.4140625,84070.140625,84105.0625,0
2025-03-21 22:50:00,84154.34375,84154.34375,84134.03125,84134.03125,3522560
2025-03-21 22:55:00,84156.2578125,84156.2578125,84156.2578125,84156.2578125,0
2025-03-21 23:00:00,84082.6875,84143.6796875,84082.6875,84143.6796875,0
2025-03-21 23:05:00,84168.453125,84168.453125,84085.6171875,84085.6171875,0
2025-03-21 23:10:00,84137.0625,84139.984375,84137.0625,84139.984375,49459200
2025-03-21 23:15:00,84146.84375,84178.765625,84146.84375,84178.765625,0
2025-03-21 23:20:00,84121.3125,84144.0234375,84121.3125,84144.0234375,155672576
2025-03-21 23:25:00,84100.2265625,84122.3984375,84096.828125,84122.3984375,0
2025-03-21 23:30:00,84086.625,84102.328125,84086.625,84098.2421875,64053248
2025-03-21 23:35:00,84079.265625,84100.25,84079.265625,84100.25,0
2025-03-21 23:40:00,84067.7109375,84078.3125,84067.7109375,84078.3125,348160
2025-03-21 23:45:00,84064.4375,84067.5390625,84056.6640625,84067.5390625,0
2025-03-21 23:50:00,84024.703125,84046.7890625,84023.2578125,84046.7890625,0
2025-03-21 23:55:00,84032.3046875,84041.2734375,84032.3046875,84041.2734375,0
2025-03-22 00:00:00,84044.578125,84071.234375,84038.984375,84038.984375,232683520
2025-03-22 00:05:00,84027.4921875,84051.984375,84026.3828125,84051.984375,0
2025-03-22 00:10:00,84077.859375,84100.4609375,84077.859375,84094.109375,0
2025-03-22 00:15:00,84086.3671875,84094.1171875,84050.9453125,84060.609375,83359744
2025-03-22 00:20:00,84129.28125,84131.75,84126.3359375,84131.75,0
2025-03-22 00:25:00,84170.8984375,84180.5,84145.734375,84145.734375,9615360
2025-03-22 00:30:00,84174.6640625,84174.6640625,84157.34375,84168.0234375,0
2025-03-22 00:35:00,84182.6484375,84205.2578125,84182.6484375,84184.4296875,0
2025-03-22 00:40:00,84155.8203125,84185.328125,84155.8203125,84185.328125,23402496
2025-03-22 00:45:00,84092.015625,84150.796875,84092.015625,84150.796875,0
2025-03-22 00:50:00,84163.3046875,84163.3046875,84113.578125,84113.578125,145852416
2025-03-22 00:55:00,84174.4296875,84180.265625,84163.4921875,84163.4921875,0
2025-03-22 01:00:00,84192.9453125,84194.203125,84173.7890625,84175.609375,25106432
2025-03-22 01:05:00,84279.15625,84279.15625,84233.2265625,84233.2265625,0
2025-03-22 01:10:00,84268.4375,84269.0234375,84263.8984375,84269.0234375,2007040
2025-03-22 01:15:00,84256.0,84273.921875,84256.0,84273.921875,20996096
2025-03-22 01:20:00,84216.6484375,84234.90625,84216.6484375,84234.90625,0
2025-03-22 01:25:00,84178.84375,84217.203125,84178.84375,84217.203125,33458176
2025-03-22 01:30:00,84099.421875,84168.4375,84084.671875,84168.4375,0
2025-03-22 01:35:00,83984.7421875,84032.9375,83984.7421875,84032.9375,0
2025-03-22 01:40:00,84010.5625,84014.421875,83994.1875,83994.6015625,154388480
2025-03-22 01:45:00,84018.0,84024.171875,84014.328125,84014.328125,0
2025-03-22 01:50:00,84025.6875,84025.6875,83989.7265625,84014.8984375,0
2025-03-22 01:55:00,84048.125,84048.125,84030.1015625,84030.1015625,21174272
2025-03-22 02:00:00,84031.4140625,84031.4140625,84002.7421875,84002.7421875,0
2025-03-22 02:05:00,84104.6328125,84104.6328125,84018.453125,84018.453125,0
2025-03-22 02:10:00,84133.3125,84134.296875,84115.9296875,84117.140625,37570560
2025-03-22 02:15:00,84154.2890625,84166.3125,84138.921875,84138.921875,0
2025-03-22 02:20:00,84113.40625,84125.8984375,84113.40625,84125.8984375,42684416
2025-03-22 02:25:00,84155.5703125,84168.5703125,84091.1953125,84091.1953125,0
2025-03-22 02:30:00,84194.4140625,84194.4140625,84183.4140625,84185.34375,0
2025-03-22 02:35:00,84200.25,84220.9609375,84188.171875,84188.171875,146794496
2025-03-22 02:40:00,84173.3828125,84204.6171875,84169.6796875,84204.6171875,0
2025-03-22 02:45:00,84199.5234375,84199.5234375,84170.9609375,84170.9609375,40779776
2025-03-22 02:50:00,84160.9375,84186.7734375,84153.078125,84186.7734375,12181504
2025-03-22 02:55:00,84159.40625,84159.40625,84139.4921875,84139.4921875,0
2025-03-22 03:00:00,84122.359375,84157.7578125,84122.359375,84157.7578125,0
2025-03-22 03:05:00,84127.296875,84127.296875,84121.421875,84121.421875,0
2025-03-22 03:10:00,84130.375,84150.140625,84130.375,84145.671875,38905856
2025-03-22 03:15:00,84214.8046875,84219.4921875,84191.59375,84191.59375,0
2025-03-22 03:20:00,84207.7109375,84215.390625,84207.7109375,84215.390625,0
2025-03-22 03:25:00,84230.703125,84230.703125,84199.4140625,84211.0234375,34082816
2025-03-22 03:30:00,84205.5703125,84217.625,84205.5703125,84217.625,0
2025-03-22 03:35:00,84212.5234375,84213.7890625,84203.0859375,84206.984375,0
2025-03-22 03:40:00,84209.2578125,84220.421875,84195.046875,84195.046875,0
2025-03-22 03:45:00,84203.703125,84207.1875,84195.7578125,84207.1875,0
2025-03-22 03:50:00,84218.828125,84218.828125,84198.4140625,84198.4140625,0
2025-03-22 03:55:00,84231.3046875,84264.4296875,84229.65625,84264.4296875,12812288
2025-03-22 04:00:00,84213.0859375,84228.1953125,84213.0859375,84228.1953125,0
2025-03-22 04:05:00,84237.78125,84237.78125,84200.5546875,84200.5546875,59064320
2025-03-22 04:10:00,84267.90625,84267.90625,84245.0625,84245.0625,0
2025-03-22 04:15:00,84290.9140625,84295.0703125,84284.0625,84284.0625,0
2025-03-22 04:20:00,84247.1015625,84280.3828125,84247.1015625,84275.2734375,1042432
2025-03-22 04:25:00,84229.90625,84229.90625,84224.03125,84224.578125,24741888
2025-03-22 04:30:00,84229.1875,84229.1875,84217.453125,84217.453125,0
2025-03-22 04:35:00,84237.3203125,84243.78125,84237.3203125,84243.78125,0
2025-03-22 04:40:00,84250.8515625,84250.8515625,84240.1796875,84240.1796875,0
2025-03-22 04:45:00,84272.9765625,84272.9765625,84252.4609375,84252.4609375,3262464
2025-03-22 04:50:00,84298.75,84312.53125,84287.6953125,84287.6953125,0
2025-03-22 04:55:00,84342.1015625,84352.7265625,84342.1015625,84352.7265625,0
2025-03-22 05:00:00,84320.9375,84361.6015625,84320.9375,84361.6015625,19703808
2025-03-22 05:05:00,84322.796875,84326.2578125,84322.796875,84326.2578125,0
2025-03-22 05:10:00,84341.1328125,84341.1328125,84312.0703125,84312.0703125,0
2025-03-22 05:15:00,84335.4140625,84345.984375,84335.4140625,84345.109375,329728
2025-03-22 05:20:00,84397.78125,84397.78125,84341.265625,84341.265625,0
2025-03-22 05:25:00,84347.25,84378.9765625,84347.25,84378.9765625,126492672
2025-03-22 05:30:00,84313.1640625,84324.3828125,84306.859375,84324.3828125,0
2025-03-22 05:35:00,84290.046875,84304.5078125,84290.046875,84300.9296875,518144
2025-03-22 05:40:00,84268.1484375,84297.84375,84258.3125,84295.7890625,21563392
2025-03-22 05:45:00,84301.15625,84301.15625,84276.125,84276.125,0
2025-03-22 05:50:00,84307.765625,84308.1328125,84306.4296875,84306.4296875,24717312
2025-03-22 05:55:00,84274.3046875,84289.09375,84274.3046875,84289.09375,0
2025-03-22 06:00:00,84353.40625,84353.40625,84306.2109375,84306.2109375,0
2025-03-22 06:05:00,84346.078125,84346.3671875,84342.171875,84342.171875,0
2025-03-22 06:10:00,84338.78125,84338.78125,84333.78125,84333.78125,0
2025-03-22 06:15:00,84338.7734375,84342.4921875,84328.9140625,84328.9140625,0
2025-03-22 06:20:00,84350.6796875,84350.6796875,84341.9375,84341.9375,0
2025-03-22 06:25:00,84312.859375,84322.046875,84292.0859375,84318.0234375,19875840
2025-03-22 06:30:00,84229.4140625,84258.8203125,84229.4140625,84258.8203125,0
2025-03-22 06:35:00,84196.84375,84196.84375,84146.3828125,84155.9765625,0
2025-03-22 06:40:00,84258.7421875,84258.7421875,84216.609375,84216.609375,0
2025-03-22 06:45:00,84296.7421875,84296.7421875,84248.78125,84248.78125,78891008
2025-03-22 06:50:00,84308.171875,84308.171875,84293.515625,84294.921875,0
2025-03-22 06:55:00,84296.0546875,84316.921875,84296.0546875,84316.921875,11950080
2025-03-22 07:00:00,84349.921875,84349.921875,84302.453125,84302.453125,0
2025-03-22 07:05:00,84335.3671875,84346.6953125,84335.3671875,84346.6953125,0
2025-03-22 07:10:00,84335.5625,84335.5625,84328.6875,84328.6875,21755904
2025-03-22 07:15:00,84320.4453125,84339.71875,84311.1328125,84339.71875,0
2025-03-22 07:20:00,84298.3671875,84300.625,84294.96875,84294.96875,17659904
2025-03-22 07:25:00,84279.2734375,84311.734375,84279.2734375,84297.53125,0
2025-03-22 07:30:00,84336.21875,84336.21875,84278.6015625,84278.6015625,55568384
2025-03-22 07:35:00,84303.125,84341.1953125,84303.125,84341.1953125,0
2025-03-22 07:40:00,84293.765625,84306.4296875,84287.4453125,84295.4921875,0
2025-03-22 07:45:00,84280.203125,84291.3671875,84280.203125,84291.3671875,0
2025-03-22 07:50:00,84212.296875,84282.2578125,84209.234375,84282.2578125,0
2025-03-22 07:55:00,84237.8515625,84237.8515625,84200.4453125,84200.4453125,0
2025-03-22 08:00:00,84247.171875,84249.21875,84232.421875,84249.21875,0
2025-03-22 08:05:00,84210.8984375,84257.3125,84210.8984375,84257.3125,0
2025-03-22 08:10:00,84216.3515625,84221.234375,84216.3515625,84220.03125,0
2025-03-22 08:15:00,84226.5,84239.296875,84217.4453125,84217.4453125,43907072
2025-03-22 08:20:00,84188.296875,84205.5703125,84188.296875,84202.1015625,0
2025-03-22 08:25:00,84166.3125,84190.5234375,84166.3125,84190.5234375,0
2025-03-22 08:30:00,84155.9296875,84180.296875,84155.9296875,84180.296875,10747904
2025-03-22 08:35:00,84155.1796875,84160.4765625,84145.53125,84145.53125,0
2025-03-22 08:40:00,84242.203125,84242.203125,84178.5546875,84178.5546875,0
2025-03-22 08:45:00,84177.0390625,84225.0625,84177.0390625,84225.0625,0
2025-03-22 08:50:00,84189.09375,84189.09375,84172.34375,84179.6640625,0
2025-03-22 08:55:00,84203.7578125,84203.7578125,84178.3203125,84178.3203125,39470080
2025-03-22 09:00:00,84212.8359375,84230.2109375,84212.8359375,84221.984375,0
2025-03-22 09:05:00,84267.4296875,84267.4296875,84208.4140625,84222.9609375,0
2025-03-22 09:10:00,84299.7109375,84303.4921875,84292.1953125,84292.1953125,0
2025-03-22 09:15:00,84314.5703125,84328.1953125,84296.609375,84296.609375,0
2025-03-22 09:20:00,84375.859375,84375.859375,84312.828125,84312.828125,0
2025-03-22 09:25:00,84316.078125,84342.359375,84316.078125,84342.359375,0
2025-03-22 09:30:00,84364.3125,84374.6171875,84364.3125,84374.6171875,94198784
2025-03-22 09:35:00,84421.6640625,84421.6640625,84337.515625,84337.515625,0
2025-03-22 09:40:00,84502.8515625,84502.8515625,84416.703125,84416.703125,42606592
2025-03-22 09:45:00,84422.5390625,84467.5234375,84422.5390625,84463.875,45544448
2025-03-22 09:50:00,84412.015625,84457.40625,84410.03125,84457.40625,36996096
2025-03-22 09:55:00,84372.5,84402.21875,84372.5,84402.21875,0
2025-03-22 10:00:00,84353.59375,84356.53125,84334.2734375,84334.2734375,0
2025-03-22 10:05:00,84355.265625,84373.2109375,84355.265625,84362.9921875,0
2025-03-22 10:10:00,84342.015625,84350.53125,84342.015625,84347.359375,0
2025-03-22 10:15:00,84387.0,84406.796875,84360.8203125,84360.8203125,24620032
2025-03-22 10:20:00,84385.7890625,84385.7890625,84380.390625,84380.390625,7713792
2025-03-22 10:25:00,84359.671875,84368.8515625,84359.671875,84368.8515625,0
2025-03-22 10:30:00,84340.65625,84364.6328125,84340.65625,84356.9921875,0
2025-03-22 10:35:00,84404.78125,84404.78125,84348.40625,84352.5078125,0
2025-03-22 10:40:00,84381.6640625,84390.765625,84366.015625,84366.015625,0
2025-03-22 10:45:00,84368.6328125,84383.421875,84368.6328125,84382.65625,32164864
2025-03-22 10:50:00,84383.890625,84424.8671875,84383.890625,84403.3828125,0
2025-03-22 10:55:00,84398.34375,84398.34375,84388.390625,84388.390625,0
2025-03-22 11:00:00,84371.3359375,84393.921875,84371.3359375,84393.921875,40168448
2025-03-22 11:05:00,84337.375,84373.6796875,84337.375,84373.6796875,0
2025-03-22 11:10:00,84251.859375,84319.2265625,84251.859375,84319.2265625,0
2025-03-22 11:15:00,84264.5,84287.0859375,84264.5,84287.0859375,159562752
2025-03-22 11:20:00,84263.15625,84263.15625,84262.625,84262.625,0
2025-03-22 11:25:00,84299.609375,84299.609375,84285.59375,84285.59375,0
2025-03-22 11:30:00,84286.9453125,84305.1484375,84286.9453125,84298.875,0
2025-03-22 11:35:00,84250.15625,84272.9140625,84250.15625,84272.9140625,0
2025-03-22 11:40:00,84235.5703125,84255.75,84235.5703125,84255.75,24598528
2025-03-22 11:45:00,84238.8984375,84244.59375,84238.8984375,84244.59375,0
2025-03-22 11:50:00,84221.640625,84237.765625,84221.640625,84234.421875,11427840
2025-03-22 11:55:00,84221.40625,84221.40625,84215.2578125,84216.0625,0
2025-03-22 12:00:00,84202.0234375,84219.328125,84202.0234375,84219.328125,0
2025-03-22 12:05:00,84197.8203125,84217.078125,84195.3046875,84195.875,0
2025-03-22 12:10:00,84224.125,84231.3046875,84208.734375,84208.734375,0
2025-03-22 12:15:00,84243.96875,84266.828125,84243.96875,84266.828125,0
2025-03-22 12:20:00,84249.3125,84249.3125,84239.5703125,84243.8046875,0
2025-03-22 12:25:00,84210.6328125,84221.9140625,84204.8203125,84221.9140625,0
2025-03-22 12:30:00,84207.2734375,84207.2734375,84198.1484375,84198.1484375,27384832
2025-03-22 12:35:00,84202.53125,84202.53125,84167.125,84173.8203125,0
2025-03-22 12:40:00,84185.5390625,84187.2109375,84182.5234375,84182.5234375,0
2025-03-22 12:45:00,84184.9921875,84206.046875,84184.9921875,84206.046875,0
2025-03-22 12:50:00,84208.6328125,84214.3359375,84208.6328125,84208.953125,0
2025-03-22 12:55:00,84212.9921875,84227.0078125,84206.4375,84227.0078125,0
2025-03-22 13:00:00,84201.046875,84213.625,84201.046875,84212.484375,0
2025-03-22 13:05:00,84180.6640625,84190.5703125,84177.671875,84189.75,0
2025-03-22 13:10:00,84207.3671875,84207.3671875,84191.0546875,84192.984375,0
2025-03-22 13:15:00,84197.96875,84198.265625,84193.859375,84198.265625,0
2025-03-22 13:20:00,84160.4609375,84194.0546875,84160.4609375,84194.0546875,3417088
2025-03-22 13:25:00,84089.3359375,84141.2109375,84084.8828125,84141.2109375,0
2025-03-22 13:30:00,84079.5703125,84088.53125,84078.28125,84088.53125,0
2025-03-22 13:35:00,84071.1796875,84071.1796875,84048.8359375,84048.8359375,0
2025-03-22 13:40:00,84128.875,84128.875,84094.0546875,84094.0546875,0
2025-03-22 13:45:00,84106.875,84120.5859375,84106.875,84120.5859375,0
2025-03-22 13:50:00,84149.59375,84149.59375,84111.8359375,84125.828125,0
2025-03-22 13:55:00,84144.578125,84181.609375,84144.2578125,84181.609375,0
2025-03-22 14:00:00,84121.9609375,84164.359375,84121.9609375,84164.359375,0
2025-03-22 14:05:00,84107.8125,84149.0,84107.8125,84149.0,0
2025-03-22 14:10:00,84146.9453125,84146.9453125,84120.7890625,84120.7890625,0
2025-03-22 14:15:00,84164.8125,84205.90625,84164.578125,84164.578125,0
2025-03-22 14:20:00,84138.375,84156.171875,84138.375,84156.171875,0
2025-03-22 14:25:00,84099.59375,84125.8828125,84099.59375,84122.71875,0
2025-03-22 14:30:00,84068.0546875,84110.875,84068.0546875,84110.875,0
2025-03-22 14:35:00,84062.5390625,84092.90625,84062.5390625,84088.6875,0
2025-03-22 14:40:00,84047.1875,84052.4375,84047.1875,84050.2578125,2484224
2025-03-22 14:45:00,84043.5703125,84049.7421875,84043.5703125,84049.7421875,556032
2025-03-22 14:50:00,84034.4765625,84034.4765625,84003.7421875,84012.3828125,0
2025-03-22 14:55:00,84001.359375,84037.296875,84001.359375,84032.7265625,0
2025-03-22 15:00:00,83997.2734375,83999.2265625,83972.9921875,83999.2265625,0
2025-03-22 15:05:00,84055.9765625,84055.9765625,83977.8828125,83977.8828125,0
2025-03-22 15:10:00,84063.234375,84068.3828125,84018.203125,84021.5234375,47532032
2025-03-22 15:15:00,84024.140625,84024.140625,84013.9453125,84013.9453125,0
2025-03-22 15:20:00,84028.1015625,84036.3671875,84028.1015625,84033.9765625,0
2025-03-22 15:25:00,84012.7578125,84018.96875,84004.6875,84018.96875,0
2025-03-22 15:30:00,83987.6875,84016.59375,83987.6875,83998.0625,0
2025-03-22 15:35:00,84029.4453125,84047.9296875,84029.4453125,84036.09375,0
2025-03-22 15:40:00,84041.359375,84056.3984375,84031.1484375,84056.3984375,0
2025-03-22 15:45:00,84040.8828125,84044.9453125,84035.328125,84035.328125,0
2025-03-22 15:50:00,84073.125,84073.125,84040.3203125,84040.3203125,0
2025-03-22 15:55:00,84091.9453125,84116.21875,84070.0546875,84070.0546875,0
2025-03-22 16:00:00,84068.6640625,84069.65625,84066.7890625,84069.65625,0
